,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
185273,16/02/2017 17:49,16/02/2017 17:55,379,McClurg Ct & Erie St,State St & Pearson St,Subscriber,Male,1987
677895,26/04/2017 17:52,26/04/2017 17:56,279,State St & Randolph St,Canal St & Monroe St (*),Subscriber,Male,1975
1465165,25/06/2017 16:52,25/06/2017 17:22,1797,Clark St & Chicago Ave,Michigan Ave & 14th St,Customer,,
268292,27/02/2017 13:10,27/02/2017 17:40,16226,Stockton Dr & Wrightwood Ave,Stockton Dr & Wrightwood Ave,Customer,,
665423,25/04/2017 18:17,25/04/2017 18:21,271,900 W Harrison St,Loomis St & Taylor St (*),Subscriber,Male,1992
185105,16/02/2017 17:35,16/02/2017 17:37,81,Clinton St & Jackson Blvd,Clinton St & Madison St,Subscriber,Male,1980
444689,2/04/2017 21:14,2/04/2017 21:33,1129,Wabash Ave & Adams St,Wells St & 19th St,Subscriber,Female,1990
686884,27/04/2017 20:00,27/04/2017 20:17,994,Hermitage Ave & Polk St,Clinton St & Madison St,Subscriber,Male,1990
1300868,16/06/2017 5:55,16/06/2017 6:03,457,Desplaines St & Kinzie St,State St & Randolph St,Subscriber,Male,1972
1362874,19/06/2017 21:30,19/06/2017 21:33,168,Indiana Ave & 31st St,MLK Jr Dr & 29th St,Subscriber,Male,1991
1528222,29/06/2017 15:52,29/06/2017 16:53,3696,Clinton St & Washington Blvd,Wells St & Evergreen Ave,Customer,,
1003567,29/05/2017 12:48,29/05/2017 13:13,1492,Sedgwick St & Webster Ave,Dusable Harbor,Subscriber,Male,1976
1415103,22/06/2017 20:31,22/06/2017 20:43,687,Lake Shore Dr & North Blvd,Clark St & Wrightwood Ave,Subscriber,Female,1990
841484,15/05/2017 15:53,15/05/2017 16:05,751,Peoria St & Jackson Blvd,Wabash Ave & Roosevelt Rd,Subscriber,Male,1989
897531,19/05/2017 15:18,19/05/2017 15:26,431,Franklin St & Chicago Ave,Canal St & Madison St,Subscriber,Male,1981
1095607,3/06/2017 18:07,3/06/2017 18:09,89,Sedgwick St & Webster Ave,Sedgwick St & Webster Ave,Subscriber,Male,1991
325201,9/03/2017 11:47,9/03/2017 11:51,230,Wabash Ave & Wacker Pl,Stetson Ave & South Water St,Subscriber,Male,1951
25295,10/01/2017 16:52,10/01/2017 16:58,390,Morgan St & Lake St,Clinton St & Madison St,Subscriber,Male,1972
136442,6/02/2017 21:40,6/02/2017 21:54,832,Wolcott Ave & Polk St,Jefferson St & Monroe St,Subscriber,Male,1970
1201494,9/06/2017 21:12,9/06/2017 21:17,310,Peoria St & Jackson Blvd,Jefferson St & Monroe St,Subscriber,Male,1993
1097805,3/06/2017 19:49,3/06/2017 20:01,705,Clark St & Columbia Ave,Maplewood Ave & Peterson Ave,Subscriber,Male,1981
636974,23/04/2017 15:28,23/04/2017 16:29,3681,Lake Shore Dr & Wellington Ave,Aberdeen St & Jackson Blvd,Customer,,
1485875,26/06/2017 19:44,26/06/2017 20:07,1389,Theater on the Lake,Clarendon Ave & Gordon Ter,Subscriber,Male,1981
1487230,26/06/2017 21:54,26/06/2017 22:01,420,Loomis St & Lexington St,Ashland Ave & 13th St,Subscriber,Male,1993
587721,18/04/2017 17:21,18/04/2017 17:25,213,Kingsbury St & Kinzie St,Clinton St & Washington Blvd,Subscriber,Male,1969
1234804,11/06/2017 17:55,11/06/2017 18:15,1218,Lake Shore Dr & Monroe St,Streeter Dr & Grand Ave,Customer,,
1060517,1/06/2017 19:31,1/06/2017 19:36,284,Broadway & Waveland Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1992
473949,8/04/2017 9:09,8/04/2017 10:20,4277,Lake Shore Dr & Monroe St,Lake Shore Dr & Monroe St,Customer,,
675025,26/04/2017 15:46,26/04/2017 15:56,644,Financial Pl & Congress Pkwy,Clinton St & Madison St,Subscriber,Male,1962
43018,17/01/2017 6:17,17/01/2017 6:27,597,Franklin St & Jackson Blvd,Wells St & Huron St,Subscriber,Male,1992
723937,3/05/2017 21:05,3/05/2017 21:31,1572,Streeter Dr & Grand Ave,Broadway & Cornelia Ave,Subscriber,Male,1983
1271338,13/06/2017 21:48,13/06/2017 21:52,239,Larrabee St & North Ave,Larrabee St & Division St,Subscriber,Male,1989
1498097,27/06/2017 16:44,27/06/2017 17:00,997,Millennium Park,Indiana Ave & Roosevelt Rd,Subscriber,Male,1973
962261,26/05/2017 10:24,26/05/2017 10:31,433,Daley Center Plaza,Clinton St & Washington Blvd,Subscriber,Male,1964
25515,10/01/2017 17:18,10/01/2017 17:25,413,Wabash Ave & Adams St,Canal St & Madison St,Subscriber,Male,1986
970091,27/05/2017 10:59,27/05/2017 11:10,675,Sheffield Ave & Waveland Ave,Clark St & Wrightwood Ave,Subscriber,Female,1988
714737,3/05/2017 6:52,3/05/2017 7:16,1396,Leavitt St & Lawrence Ave,Lake Shore Dr & Belmont Ave,Subscriber,Female,1982
1331674,18/06/2017 7:18,18/06/2017 7:22,227,Clark St & Chicago Ave,State St & Kinzie St,Subscriber,Male,1984
822708,14/05/2017 0:13,14/05/2017 0:22,494,Clark St & Armitage Ave,Sheffield Ave & Fullerton Ave,Subscriber,Male,1988
66501,21/01/2017 15:05,21/01/2017 15:32,1591,Mies van der Rohe Way & Chestnut St,Dayton St & North Ave,Subscriber,Male,1988
918686,22/05/2017 9:41,22/05/2017 9:58,1006,Clarendon Ave & Junior Ter,Lake Shore Dr & Wellington Ave,Subscriber,Male,1989
1197348,9/06/2017 17:24,9/06/2017 17:41,1041,Morgan St & Lake St,Wood St & Division St,Subscriber,Male,1983
895611,19/05/2017 8:26,19/05/2017 8:38,718,Noble St & Milwaukee Ave,State St & Kinzie St,Subscriber,Male,1986
1534716,30/06/2017 0:31,30/06/2017 0:33,164,Larrabee St & Armitage Ave,Larrabee St & Webster Ave,Subscriber,Female,1986
243872,22/02/2017 15:33,22/02/2017 15:59,1549,Halsted St & Polk St,Lake Shore Dr & Ohio St,Customer,,
1170333,8/06/2017 9:30,8/06/2017 9:47,1003,Rockwell St & Eastwood Ave,Ravenswood Ave & Montrose Ave (*),Subscriber,Female,1965
527778,13/04/2017 17:37,13/04/2017 17:45,480,Talman Ave & Addison St,Drake Ave & Addison St,Subscriber,Male,1979
423751,30/03/2017 8:36,30/03/2017 8:53,1016,Larrabee St & Kingsbury St,Michigan Ave & Congress Pkwy,Subscriber,Male,1971
249237,23/02/2017 5:43,23/02/2017 5:55,683,Clark St & Elm St,Lake Shore Dr & Wellington Ave,Subscriber,Male,1988
289255,3/03/2017 8:42,3/03/2017 8:46,257,Damen Ave & Chicago Ave,Ashland Ave & Augusta Blvd,Subscriber,Male,1982
115852,1/02/2017 17:16,1/02/2017 17:34,1044,Canal St & Monroe St (*),Sedgwick St & North Ave,Subscriber,Male,1975
1322943,17/06/2017 13:32,17/06/2017 13:55,1388,Drake Ave & Fullerton Ave,Paulina Ave & North Ave,Subscriber,Male,1994
589151,18/04/2017 18:11,18/04/2017 18:15,233,Clinton St & Jackson Blvd,Desplaines St & Randolph St,Subscriber,Male,1976
266244,27/02/2017 7:57,27/02/2017 8:00,183,Broadway & Belmont Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1987
1181060,8/06/2017 18:51,8/06/2017 19:22,1856,State St & Kinzie St,California Ave & Milwaukee Ave,Subscriber,Male,1971
551714,15/04/2017 16:28,15/04/2017 16:39,637,Drake Ave & Fullerton Ave,Kedzie Ave & Milwaukee Ave,Customer,,
190151,17/02/2017 13:57,17/02/2017 14:22,1505,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
1297139,15/06/2017 18:57,15/06/2017 19:02,348,Indiana Ave & 31st St,Rhodes Ave & 32nd St,Subscriber,Female,1993
97875,27/01/2017 18:02,27/01/2017 18:12,573,Dearborn Pkwy & Delaware Pl,Clark St & Congress Pkwy,Subscriber,Male,1965
337328,12/03/2017 12:27,12/03/2017 12:54,1606,Montrose Harbor,Theater on the Lake,Customer,,
331506,10/03/2017 13:23,10/03/2017 13:31,494,Morgan Ave & 14th Pl,Canal St & Harrison St,Subscriber,Male,1976
178872,15/02/2017 16:47,15/02/2017 16:59,736,Clark St & Randolph St,McClurg Ct & Erie St,Subscriber,Female,1979
1401136,22/06/2017 7:41,22/06/2017 7:44,202,Wabash Ave & 8th St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1962
577801,17/04/2017 18:31,17/04/2017 18:42,667,Franklin St & Monroe St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1989
1195487,9/06/2017 16:30,9/06/2017 16:48,1080,Larrabee St & Kingsbury St,Western Ave & Walton St,Subscriber,Male,1988
1328194,17/06/2017 17:45,17/06/2017 18:09,1434,Streeter Dr & Grand Ave,Michigan Ave & 8th St,Customer,,
497321,9/04/2017 18:52,9/04/2017 19:02,620,Wilton Ave & Diversey Pkwy,Sheffield Ave & Kingsbury St,Subscriber,Male,1990
1515887,28/06/2017 17:43,28/06/2017 17:48,299,Clark St & Lunt Ave,Paulina St & Howard St,Subscriber,Male,1992
266719,27/02/2017 8:27,27/02/2017 8:39,720,Artesian Ave & Hubbard St,Ashland Ave & Harrison St,Subscriber,Male,1973
268288,27/02/2017 13:09,27/02/2017 17:40,16267,Stockton Dr & Wrightwood Ave,Stockton Dr & Wrightwood Ave,Customer,,
1319294,17/06/2017 10:53,17/06/2017 11:15,1328,Noble St & Milwaukee Ave,Damen Ave & Clybourn Ave,Subscriber,Male,1983
1406195,22/06/2017 13:13,22/06/2017 13:23,599,Morgan St & Lake St,Wabash Ave & Wacker Pl,Subscriber,Male,1985
1004732,29/05/2017 13:29,29/05/2017 13:36,392,Lake Shore Dr & Diversey Pkwy,Broadway & Barry Ave,Subscriber,Male,1970
1188030,9/06/2017 9:23,9/06/2017 9:38,913,Morgan St & Lake St,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1977
1241220,12/06/2017 7:54,12/06/2017 8:03,509,Clark St & 9th St (AMLI),Daley Center Plaza,Subscriber,Male,1989
1385606,21/06/2017 10:16,21/06/2017 10:46,1783,Michigan Ave & Jackson Blvd,Streeter Dr & Grand Ave,Customer,,
896874,19/05/2017 12:45,19/05/2017 13:03,1116,Larrabee St & Division St,Clark St & Randolph St,Subscriber,Male,1987
1374642,20/06/2017 17:18,20/06/2017 17:33,885,Wood St & Taylor St,Clinton St & Jackson Blvd,Subscriber,Female,1964
1430552,23/06/2017 19:10,23/06/2017 19:23,787,University Ave & 57th St,Museum of Science and Industry,Subscriber,Male,1988
1324381,17/06/2017 14:30,17/06/2017 14:51,1258,Pine Grove Ave & Waveland Ave,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1988
1368678,20/06/2017 10:44,20/06/2017 11:04,1223,Clifton Ave & Armitage Ave,Desplaines St & Jackson Blvd,Subscriber,Male,1977
1426499,23/06/2017 16:49,23/06/2017 16:54,266,Clinton St & Lake St,Green St & Randolph St,Subscriber,Male,1987
1473304,26/06/2017 8:34,26/06/2017 8:48,806,Wells St & Walton St,LaSalle St & Jackson Blvd,Subscriber,Female,1978
334567,11/03/2017 9:00,11/03/2017 9:11,708,Washtenaw Ave & Lawrence Ave,2112 W Peterson Ave,Subscriber,Male,1983
1078967,2/06/2017 19:59,2/06/2017 20:04,324,Western Ave & Walton St,Artesian Ave & Hubbard St,Subscriber,Male,1986
436723,1/04/2017 16:04,1/04/2017 16:47,2620,Lake Park Ave & 56th St,Indiana Ave & Roosevelt Rd,Customer,,
1410350,22/06/2017 17:16,22/06/2017 17:22,338,Wabash Ave & Grand Ave,Wabash Ave & Wacker Pl,Subscriber,Female,1979
5660,3/01/2017 13:21,3/01/2017 13:27,335,Franklin St & Monroe St,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1980
27486,11/01/2017 8:11,11/01/2017 8:15,236,Clark St & Elmdale Ave,Broadway & Thorndale Ave,Subscriber,Male,1968
1408902,22/06/2017 16:31,22/06/2017 16:50,1134,Clark St & Armitage Ave,Streeter Dr & Grand Ave,Customer,,
1176670,8/06/2017 16:43,8/06/2017 17:00,997,Sangamon St & Washington Blvd (*),Clark St & Chicago Ave,Subscriber,Male,1992
194853,17/02/2017 19:55,17/02/2017 19:59,261,Ravenswood Ave & Lawrence Ave,Clark St & Winnemac Ave,Subscriber,Female,1982
629897,23/04/2017 0:05,23/04/2017 0:27,1313,Dearborn St & Monroe St,Wood St & Milwaukee Ave,Subscriber,Male,1982
1257948,13/06/2017 8:11,13/06/2017 8:19,458,Kingsbury St & Erie St,Clinton St & Madison St,Subscriber,Male,1987
225150,20/02/2017 14:12,20/02/2017 14:33,1231,Streeter Dr & Grand Ave,Adler Planetarium,Customer,,
1417485,23/06/2017 7:54,23/06/2017 7:59,297,Ravenswood Ave & Lawrence Ave,Ravenswood Ave & Berteau Ave,Subscriber,Male,1991
123528,3/02/2017 14:06,3/02/2017 14:20,812,Lincoln Ave & Belmont Ave,Clifton Ave & Armitage Ave,Subscriber,Female,1990
347250,16/03/2017 7:30,16/03/2017 7:41,682,Lincoln Ave & Diversey Pkwy,Larrabee St & Webster Ave,Subscriber,Female,1983
1240389,12/06/2017 7:16,12/06/2017 7:23,408,Michigan Ave & 18th St,Clinton St & 18th St,Subscriber,Male,1968
1418879,23/06/2017 9:25,23/06/2017 9:36,650,Aberdeen St & Jackson Blvd,Daley Center Plaza,Subscriber,Male,1981
1016581,30/05/2017 6:57,30/05/2017 7:07,559,Canal St & Adams St,State St & Kinzie St,Subscriber,Male,1980
772175,9/05/2017 17:32,9/05/2017 17:43,679,Dearborn St & Adams St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1985
793510,11/05/2017 20:26,11/05/2017 20:41,882,Western Ave & Leland Ave,Clarendon Ave & Leland Ave,Subscriber,Male,1982
1255417,13/06/2017 0:07,13/06/2017 0:10,208,Kingsbury St & Kinzie St,Desplaines St & Kinzie St,Subscriber,Male,1986
1178750,8/06/2017 17:36,8/06/2017 17:55,1108,Canal St & Adams St,Ashland Ave & Augusta Blvd,Subscriber,Female,1984
257463,24/02/2017 14:19,24/02/2017 14:34,856,Canal St & Monroe St (*),St. Clair St & Erie St,Subscriber,Male,1900
903638,20/05/2017 19:10,20/05/2017 19:21,688,Montrose Harbor,Montrose Harbor,Subscriber,Male,1992
833353,14/05/2017 19:47,14/05/2017 20:14,1627,Theater on the Lake,Broadway & Sheridan Rd,Subscriber,Male,1999
439427,2/04/2017 7:33,2/04/2017 7:38,256,Wisconsin Ave & Madison St,Marion St & South Blvd,Subscriber,Male,1995
105577,30/01/2017 17:26,30/01/2017 17:40,835,LaSalle St & Jackson Blvd,Dearborn St & Erie St,Subscriber,Female,1989
786383,11/05/2017 11:34,11/05/2017 11:43,529,Franklin St & Monroe St,State St & Randolph St,Subscriber,Male,1992
267007,27/02/2017 8:49,27/02/2017 8:55,376,Southport Ave & Wellington Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1990
1387578,21/06/2017 12:53,21/06/2017 13:02,513,Michigan Ave & Oak St,Dearborn St & Erie St,Subscriber,Female,1959
1510936,28/06/2017 9:57,28/06/2017 10:04,431,Wabash Ave & 16th St,McCormick Place,Customer,,
1285369,15/06/2017 8:08,15/06/2017 8:14,376,Drake Ave & Fullerton Ave,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1994
265697,27/02/2017 7:05,27/02/2017 7:22,980,Ritchie Ct & Banks St,Bissell St & Armitage Ave,Subscriber,Female,1985
1167938,8/06/2017 7:35,8/06/2017 8:01,1599,Leavitt St & Addison St,Wood St & Hubbard St,Subscriber,Female,1973
1415443,22/06/2017 20:58,22/06/2017 21:15,1004,Lincoln Ave & Belle Plaine Ave,Wilton Ave & Belmont Ave,Subscriber,Male,1985
1208122,10/06/2017 12:16,10/06/2017 12:30,811,Calumet Ave & 21st St,Fort Dearborn Dr & 31st St,Subscriber,Male,1989
1090997,3/06/2017 15:23,3/06/2017 15:45,1300,Lake Shore Dr & North Blvd,Theater on the Lake,Customer,,
1395540,21/06/2017 18:40,21/06/2017 18:51,640,Clark St & Randolph St,Michigan Ave & Oak St,Subscriber,Male,1991
753839,7/05/2017 15:16,7/05/2017 15:36,1209,Michigan Ave & Lake St,Streeter Dr & Grand Ave,Customer,,
699052,30/04/2017 11:37,30/04/2017 11:43,372,Wells St & Concord Ln,Clybourn Ave & Division St,Subscriber,Female,1994
1144035,6/06/2017 17:25,6/06/2017 17:29,228,Daley Center Plaza,Stetson Ave & South Water St,Subscriber,Male,1980
1432867,23/06/2017 22:14,23/06/2017 22:24,581,Federal St & Polk St,LaSalle St & Washington St,Subscriber,Male,1987
723212,3/05/2017 19:14,3/05/2017 19:32,1076,Wabash Ave & Roosevelt Rd,Millennium Park,Customer,,
1146909,6/06/2017 19:03,6/06/2017 19:19,960,Clinton St & Jackson Blvd,Morgan St & Lake St,Subscriber,Female,1987
1393877,21/06/2017 17:49,21/06/2017 17:53,260,Clinton St & Tilden St,Clinton St & Madison St,Subscriber,Male,1967
603701,20/04/2017 9:53,20/04/2017 10:17,1442,Wells St & Evergreen Ave,Marshfield Ave & Cortland St,Customer,,
460715,6/04/2017 9:39,6/04/2017 9:43,256,Ellis Ave & 58th St,Woodlawn Ave & 55th St,Subscriber,Male,1993
1549740,30/06/2017 20:05,30/06/2017 20:20,913,Clifton Ave & Armitage Ave,Wells St & Elm St,Subscriber,Female,1992
1386340,21/06/2017 11:26,21/06/2017 11:41,887,Franklin St & Jackson Blvd,Columbus Dr & Randolph St,Subscriber,Male,1978
211963,19/02/2017 11:57,19/02/2017 12:21,1452,St. Clair St & Erie St,Canal St & Monroe St (*),Customer,,
1203316,10/06/2017 7:29,10/06/2017 7:38,514,Canal St & Taylor St,Franklin St & Quincy St,Subscriber,Female,1980
330059,10/03/2017 8:15,10/03/2017 8:32,1017,Wells St & Concord Ln,Desplaines St & Jackson Blvd,Subscriber,Male,1985
1181750,8/06/2017 19:26,8/06/2017 19:49,1343,Streeter Dr & Grand Ave,Field Museum,Customer,,
75691,23/01/2017 15:17,23/01/2017 15:25,537,Shedd Aquarium,Shedd Aquarium,Customer,,
73584,23/01/2017 7:50,23/01/2017 8:00,632,Clybourn Ave & Division St,LaSalle St & Washington St,Subscriber,Male,1992
686458,27/04/2017 18:56,27/04/2017 19:09,819,Ellis Ave & 58th St,Dorchester Ave & 49th St,Subscriber,Female,1988
50574,18/01/2017 16:04,18/01/2017 16:22,1042,Pine Grove Ave & Irving Park Rd,Broadway & Barry Ave,Subscriber,Male,1952
1527789,29/06/2017 15:20,29/06/2017 15:31,676,Financial Pl & Congress Pkwy,Michigan Ave & 14th St,Subscriber,Female,1954
380306,22/03/2017 11:46,22/03/2017 11:56,599,Morgan St & 18th St,Aberdeen St & Jackson Blvd,Subscriber,Male,1983
13438,5/01/2017 17:03,5/01/2017 17:14,639,Michigan Ave & Washington St,Clinton St & Jackson Blvd,Subscriber,Male,1968
660784,25/04/2017 14:51,25/04/2017 14:55,200,Clark St & Lake St,LaSalle St & Illinois St,Subscriber,Male,1978
885879,18/05/2017 14:43,18/05/2017 15:02,1111,Aberdeen St & Monroe St,Wood St & Division St,Customer,,
686726,27/04/2017 19:30,27/04/2017 19:53,1381,Fairbanks Ct & Grand Ave,Damen Ave & Pierce Ave,Subscriber,Male,1989
1288261,15/06/2017 11:36,15/06/2017 12:06,1792,Lake Shore Dr & Belmont Ave,Sheridan Rd & Loyola Ave,Subscriber,Female,1981
411984,28/03/2017 8:06,28/03/2017 8:17,660,Wabash Ave & Roosevelt Rd,Michigan Ave & Madison St,Subscriber,Female,1968
514142,12/04/2017 5:40,12/04/2017 6:07,1651,Clarendon Ave & Gordon Ter,Michigan Ave & Oak St,Subscriber,Male,1975
1067056,2/06/2017 10:30,2/06/2017 10:52,1342,Indiana Ave & 26th St,Wabash Ave & 16th St,Customer,,
247444,22/02/2017 18:32,22/02/2017 18:41,543,Wolcott Ave & Polk St,Aberdeen St & Monroe St,Subscriber,Male,1987
587019,18/04/2017 17:02,18/04/2017 17:09,412,LaSalle St & Washington St,Federal St & Polk St,Subscriber,Male,1968
1223496,11/06/2017 9:07,11/06/2017 9:17,564,Lake Shore Dr & North Blvd,Theater on the Lake,Customer,,
115073,1/02/2017 16:03,1/02/2017 16:14,708,Aberdeen St & Jackson Blvd,Michigan Ave & Jackson Blvd,Subscriber,Male,1977
1017014,30/05/2017 7:26,30/05/2017 7:33,386,Clark St & 9th St (AMLI),Dearborn St & Monroe St,Subscriber,Male,1988
367761,20/03/2017 14:35,20/03/2017 15:04,1716,Clark St & Lincoln Ave,Clark St & Lincoln Ave,Customer,,
1038615,31/05/2017 16:14,31/05/2017 16:29,915,Millennium Park,Michigan Ave & Pearson St,Subscriber,Male,1976
43677,17/01/2017 8:08,17/01/2017 8:12,224,Canal St & Monroe St (*),LaSalle St & Jackson Blvd,Subscriber,Male,1980
20943,9/01/2017 10:26,9/01/2017 10:31,272,Clark St & Elm St,Wells St & Huron St,Subscriber,Male,1982
1101663,4/06/2017 8:44,4/06/2017 9:13,1760,Southport Ave & Clybourn Ave,Albany Ave & Bloomingdale Ave,Customer,,
813366,13/05/2017 13:29,13/05/2017 13:41,719,Stockton Dr & Wrightwood Ave,Theater on the Lake,Customer,,
234493,21/02/2017 16:16,21/02/2017 16:21,290,Franklin St & Quincy St,Michigan Ave & Jackson Blvd,Subscriber,Male,1967
1027163,30/05/2017 18:07,30/05/2017 18:20,802,Orleans St & Ohio St,Dearborn St & Monroe St,Subscriber,Male,1983
348122,16/03/2017 9:21,16/03/2017 9:28,393,Federal St & Polk St,Franklin St & Jackson Blvd,Subscriber,Female,1990
52389,18/01/2017 19:16,18/01/2017 19:18,132,Damen Ave & Leland Ave,Leavitt St & Lawrence Ave,Subscriber,Male,1980
711610,2/05/2017 17:10,2/05/2017 17:33,1390,McClurg Ct & Erie St,Artesian Ave & Hubbard St,Subscriber,Male,1985
282415,1/03/2017 20:09,1/03/2017 20:31,1306,Franklin St & Jackson Blvd,Wood St & Milwaukee Ave,Subscriber,Male,1992
299888,5/03/2017 16:29,5/03/2017 17:02,2007,Lakefront Trail & Bryn Mawr Ave,Theater on the Lake,Subscriber,Female,1982
254592,23/02/2017 18:47,23/02/2017 19:03,957,Franklin St & Jackson Blvd,McClurg Ct & Illinois St,Subscriber,Male,1989
1285362,15/06/2017 8:08,15/06/2017 8:41,2015,Central Park Ave & North Ave,California Ave & 26th St,Subscriber,Male,1988
272943,28/02/2017 6:59,28/02/2017 7:06,422,Michigan Ave & Washington St,Canal St & Madison St,Subscriber,Male,1988
575890,17/04/2017 17:08,17/04/2017 17:20,741,Clinton St & Jackson Blvd,Racine Ave & Randolph St,Subscriber,Male,1990
24999,10/01/2017 15:47,10/01/2017 16:13,1582,Lake Shore Dr & Wellington Ave,Montrose Harbor,Subscriber,Male,1993
679744,26/04/2017 19:54,26/04/2017 20:06,689,Racine Ave & Belmont Ave,California Ave & Fletcher St,Subscriber,Male,1978
1146677,6/06/2017 18:52,6/06/2017 18:58,348,Desplaines St & Kinzie St,Ogden Ave & Race Ave,Subscriber,Male,1978
1341617,18/06/2017 16:20,18/06/2017 17:19,3509,Museum of Science and Industry,Shedd Aquarium,Customer,,
794683,12/05/2017 6:16,12/05/2017 6:29,778,Clinton St & Washington Blvd,Loomis St & Lexington St,Subscriber,Male,1963
833588,14/05/2017 20:27,14/05/2017 20:34,405,Lake Shore Dr & Monroe St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1973
1130004,5/06/2017 18:34,5/06/2017 18:49,914,Wood St & Division St,Aberdeen St & Monroe St,Subscriber,Male,1973
95824,27/01/2017 10:17,27/01/2017 10:35,1036,Lake Shore Dr & North Blvd,Wilton Ave & Diversey Pkwy,Subscriber,Female,1962
820044,13/05/2017 18:38,13/05/2017 18:54,968,63rd St Beach,Lake Park Ave & 56th St,Subscriber,Male,1972
164356,13/02/2017 10:02,13/02/2017 10:09,427,Clinton St & Madison St,Dearborn St & Monroe St,Subscriber,Male,1951
850508,16/05/2017 7:43,16/05/2017 7:50,421,Western Ave & Walton St,Damen Ave & Pierce Ave,Subscriber,Male,1975
