,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
2430103,5/04/2017 22:50,5/04/2017 22:58,521,W 95 St & Broadway,W 107 St & Columbus Ave,Subscriber,Male,1980
2216521,30/03/2017 13:18,30/03/2017 14:06,2908,W 84 St & Broadway,W 84 St & Broadway,Subscriber,Female,1971
3770170,4/05/2017 15:54,4/05/2017 15:59,309,W 18 St & 6 Ave,W 13 St & Hudson St,Subscriber,Male,1959
190501,11/01/2017 13:47,11/01/2017 13:54,434,Carmine St & 6 Ave,Cleveland Pl & Spring St,Subscriber,Female,1973
2692144,12/04/2017 13:31,12/04/2017 13:38,422,W 17 St & 8 Ave,W 38 St & 8 Ave,Subscriber,Male,1988
3041868,19/04/2017 10:41,19/04/2017 10:46,333,W 31 St & 7 Ave,W 44 St & 5 Ave,Subscriber,Male,1970
1625497,3/03/2017 23:11,3/03/2017 23:27,941,W 56 St & 10 Ave,8 Ave & W 31 St,Subscriber,Male,1969
3691604,3/05/2017 9:01,3/05/2017 9:09,479,E 14 St & Avenue B,E 27 St & 1 Ave,Subscriber,Female,1987
531906,25/01/2017 8:37,25/01/2017 9:03,1534,Roebling St & N 4 St,W Broadway & Spring St,Subscriber,Female,1990
6426214,24/06/2017 17:36,24/06/2017 17:50,875,Kent Ave & N 7 St,Nassau Ave & Russell St,Customer,,
2956005,17/04/2017 17:55,17/04/2017 18:00,294,W 21 St & 6 Ave,W 22 St & 10 Ave,Subscriber,Male,1990
862386,5/02/2017 19:11,5/02/2017 19:17,385,Washington Pl & 6 Ave,Lafayette St & E 8 St,Subscriber,Male,1996
3457760,28/04/2017 21:42,28/04/2017 21:48,368,Lafayette Ave & St James Pl,Willoughby St & Fleet St,Subscriber,Male,1969
1760348,8/03/2017 21:07,8/03/2017 21:17,601,Driggs Ave & N Henry St,Broadway & Berry St,Subscriber,Male,1979
94293,5/01/2017 18:04,5/01/2017 18:14,636,E 47 St & Park Ave,8 Ave & W 33 St,Subscriber,Male,1968
6659177,28/06/2017 15:28,28/06/2017 15:41,786,E 48 St & 3 Ave,Broadway & W 29 St,Subscriber,Male,1984
5378259,6/06/2017 9:07,6/06/2017 9:11,231,Great Jones St,Carmine St & 6 Ave,Subscriber,Male,1982
3658890,2/05/2017 17:42,2/05/2017 17:59,983,Broadway & E 22 St,W 31 St & 7 Ave,Subscriber,Female,1972
5222764,3/06/2017 9:03,3/06/2017 9:08,326,W 4 St & 7 Ave S,6 Ave & Canal St,Subscriber,Female,1977
3785151,4/05/2017 18:50,4/05/2017 18:59,525,3 Ave & E 62 St,E 72 St & York Ave,Subscriber,Male,1981
4912244,28/05/2017 11:55,28/05/2017 12:23,1633,E 25 St & 2 Ave,South St & Gouverneur Ln,Subscriber,Male,1981
4918537,28/05/2017 13:28,28/05/2017 14:36,4096,Broadway & W 41 St,N 11 St & Wythe Ave,Customer,Male,1990
1632528,4/03/2017 13:08,4/03/2017 13:13,314,W 100 St & Manhattan Ave,W 95 St & Broadway,Subscriber,Male,1993
4235033,15/05/2017 8:49,15/05/2017 8:56,460,E 39 St & 3 Ave,W 38 St & 8 Ave,Subscriber,Male,1982
6559616,26/06/2017 22:46,26/06/2017 22:51,259,W 45 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1987
4556918,20/05/2017 14:05,20/05/2017 14:15,597,Clinton St & Grand St,E 9 St & Avenue C,Subscriber,Female,1991
4149701,12/05/2017 13:52,12/05/2017 13:58,355,E 2 St & 2 Ave,Broadway & E 14 St,Subscriber,Female,1971
3454036,28/04/2017 20:03,28/04/2017 20:28,1498,W 45 St & 8 Ave,St Marks Pl & 2 Ave,Subscriber,Male,1990
3618912,2/05/2017 6:15,2/05/2017 6:23,469,E 2 St & Avenue B,E 23 St & 1 Ave,Subscriber,Female,1992
4427521,18/05/2017 10:01,18/05/2017 10:13,719,W 26 St & 10 Ave,Broadway & W 29 St,Subscriber,Female,1986
6472249,25/06/2017 15:32,25/06/2017 16:00,1669,Central Park West & W 76 St,12 Ave & W 40 St,Customer,Male,1990
5698489,11/06/2017 17:31,11/06/2017 17:40,525,Bushwick Ave & Powers St,Bedford Ave & S 9 St,Subscriber,Male,1982
3691516,3/05/2017 9:00,3/05/2017 9:08,470,Carroll St & Smith St,Lawrence St & Willoughby St,Subscriber,Male,1975
5993006,16/06/2017 16:35,16/06/2017 16:40,315,Henry St & Grand St,Canal St & Rutgers St,Subscriber,Male,1963
5020788,30/05/2017 20:12,30/05/2017 20:18,320,W 52 St & 9 Ave,Amsterdam Ave & W 66 St,Subscriber,Male,1986
3808671,5/05/2017 17:35,5/05/2017 17:49,864,Lafayette St & E 8 St,Madison St & Clinton St,Subscriber,Female,1990
5941439,15/06/2017 18:16,15/06/2017 18:33,986,11 Ave & W 41 St,Greenwich St & Hubert St,Subscriber,Female,1984
4108330,11/05/2017 18:03,11/05/2017 18:20,994,Centre St & Chambers St,West St & Chambers St,Subscriber,Male,1984
4335194,16/05/2017 19:36,16/05/2017 19:47,698,W 13 St & 7 Ave,West St & Chambers St,Subscriber,Male,1974
769575,2/02/2017 8:53,2/02/2017 9:17,1469,Pershing Square North,Centre St & Chambers St,Subscriber,Male,1977
1834551,11/03/2017 14:33,11/03/2017 14:37,207,Clinton St & Union St,Congress St & Clinton St,Subscriber,Male,1989
1437146,26/02/2017 18:47,26/02/2017 18:59,706,E 11 St & 1 Ave,W 21 St & 6 Ave,Subscriber,Male,1974
2828729,15/04/2017 0:30,15/04/2017 0:35,287,E 17 St & Broadway,W 13 St & 7 Ave,Subscriber,Male,1965
1703291,7/03/2017 15:55,7/03/2017 16:03,507,Broadway & W 58 St,Amsterdam Ave & W 79 St,Subscriber,Female,1965
1479670,28/02/2017 7:31,28/02/2017 7:39,441,W 45 St & 6 Ave,E 51 St & Lexington Ave,Subscriber,Male,1969
1151030,18/02/2017 21:15,18/02/2017 21:17,130,E 6 St & Avenue B,E 2 St & Avenue C,Subscriber,Male,1979
73681,5/01/2017 5:52,5/01/2017 6:16,1485,E 5 St & Avenue C,E 51 St & Lexington Ave,Subscriber,Female,1993
5744800,12/06/2017 16:16,12/06/2017 16:26,574,E 24 St & Park Ave S,W 38 St & 8 Ave,Subscriber,Male,1985
5336931,5/06/2017 13:16,5/06/2017 13:23,384,Kosciuszko St & Nostrand Ave,Tompkins Ave & Hopkins St,Subscriber,Male,1979
5028257,31/05/2017 7:46,31/05/2017 7:52,374,E 55 St & Lexington Ave,Pershing Square North,Subscriber,Male,1992
660281,29/01/2017 14:32,29/01/2017 14:47,943,Greenwich St & Warren St,W 26 St & 10 Ave,Subscriber,Female,1960
3211493,23/04/2017 14:04,23/04/2017 14:27,1373,W 42 St & 8 Ave,Central Park West & W 100 St,Subscriber,Male,1941
4964442,29/05/2017 17:12,29/05/2017 17:20,529,Clark St & Henry St,Butler St & Court St,Subscriber,Female,1982
1524440,1/03/2017 8:18,1/03/2017 8:24,351,E 48 St & 5 Ave,Central Park S & 6 Ave,Subscriber,Male,1973
3331347,26/04/2017 17:43,26/04/2017 17:51,511,Broadway & W 29 St,9 Ave & W 18 St,Subscriber,Female,1982
684375,30/01/2017 13:02,30/01/2017 13:08,332,E 72 St & York Ave,E 65 St & 2 Ave,Subscriber,Male,1978
6176464,20/06/2017 17:24,20/06/2017 17:29,339,8 Ave & W 52 St,W 63 St & Broadway,Subscriber,Male,1988
6020954,17/06/2017 9:51,17/06/2017 9:56,299,Allen St & Stanton St,Cooper Square & E 7 St,Subscriber,Male,1981
3874238,7/05/2017 11:06,7/05/2017 11:12,389,Cathedral Pkwy & Broadway,W 92 St & Broadway,Subscriber,Male,1961
4975073,30/05/2017 0:19,30/05/2017 0:26,450,E 12 St & 3 Ave,Stanton St & Chrystie St,Subscriber,Male,1990
5972855,16/06/2017 9:41,16/06/2017 9:57,957,5 Ave & E 63 St,E 39 St & 3 Ave,Customer,Male,1987
456039,21/01/2017 11:33,21/01/2017 11:36,183,Grand Army Plaza & Plaza St West,7 Ave & Park Pl,Subscriber,Male,1990
1824509,10/03/2017 19:55,10/03/2017 20:09,857,W 41 St & 8 Ave,Lexington Ave & E 63 St,Subscriber,Male,1984
3683869,3/05/2017 7:42,3/05/2017 8:06,1474,Central Park West & W 85 St,E 52 St & 2 Ave,Subscriber,Male,1985
410291,19/01/2017 17:12,19/01/2017 17:16,269,Washington St & Gansevoort St,Christopher St & Greenwich St,Subscriber,Female,1979
1320429,23/02/2017 17:27,23/02/2017 17:33,343,Broadway & E 22 St,9 Ave & W 22 St,Subscriber,Male,1972
1543523,1/03/2017 17:23,1/03/2017 17:36,781,9 Ave & W 18 St,E 25 St & 1 Ave,Subscriber,Female,1960
4556025,20/05/2017 13:51,20/05/2017 13:54,173,Pioneer St & Van Brunt St,Reed St & Van Brunt St,Customer,Male,1986
2503337,8/04/2017 15:19,8/04/2017 15:24,274,E 58 St & 3 Ave,E 52 St & 2 Ave,Subscriber,Male,1960
6277688,22/06/2017 8:11,22/06/2017 8:19,517,Pershing Square North,E 17 St & Broadway,Subscriber,Male,1968
4775867,24/05/2017 19:40,24/05/2017 20:01,1270,E 81 St & York Ave,E 85 St & 3 Ave,Customer,,
4869606,27/05/2017 12:36,27/05/2017 12:50,877,Grand St & Havemeyer St,Devoe St & Lorimer St,Subscriber,Male,1990
1566890,2/03/2017 8:52,2/03/2017 9:07,952,11 Ave & W 41 St,Broadway & W 24 St,Subscriber,Male,1978
3353441,27/04/2017 8:31,27/04/2017 8:42,650,W 47 St & 10 Ave,Broadway & W 39 St,Subscriber,Female,1987
4408196,17/05/2017 22:22,17/05/2017 22:34,761,E 4 St & 2 Ave,Henry St & Grand St,Subscriber,Male,1965
6364657,23/06/2017 14:45,23/06/2017 15:20,2069,1 Ave & E 94 St,8 Ave & W 31 St,Subscriber,Male,1954
2921972,17/04/2017 7:20,17/04/2017 7:26,391,E 17 St & Broadway,E 25 St & 2 Ave,Subscriber,Male,1979
5099253,1/06/2017 9:16,1/06/2017 9:44,1649,Central Park S & 6 Ave,5 Ave & E 88 St,Customer,Female,1984
4939269,28/05/2017 18:23,28/05/2017 19:06,2619,Central Park West & W 68 St,Central Park West & W 72 St,Customer,,
3531946,30/04/2017 12:20,30/04/2017 12:27,444,W 43 St & 10 Ave,11 Ave & W 27 St,Subscriber,Female,1966
3448956,28/04/2017 18:50,28/04/2017 19:02,688,12 Ave & W 40 St,W 63 St & Broadway,Subscriber,Male,1969
592504,26/01/2017 20:20,26/01/2017 20:26,401,Allen St & Rivington St,E 4 St & 2 Ave,Subscriber,Male,1977
2060779,25/03/2017 7:07,25/03/2017 7:14,439,E 6 St & Avenue B,E 25 St & 1 Ave,Subscriber,Male,1970
1560454,2/03/2017 6:43,2/03/2017 6:51,485,W 52 St & 6 Ave,E 41 St & Madison Ave,Subscriber,Male,1956
1458081,27/02/2017 15:09,27/02/2017 15:13,276,W 18 St & 6 Ave,9 Ave & W 18 St,Subscriber,Female,1984
4474417,19/05/2017 0:42,19/05/2017 0:54,703,W 27 St & 10 Ave,Lexington Ave & E 24 St,Subscriber,Male,1978
4985740,30/05/2017 9:02,30/05/2017 9:12,628,W 18 St & 6 Ave,E 41 St & Madison Ave,Subscriber,Male,1985
6157465,20/06/2017 11:41,20/06/2017 11:53,742,E 2 St & Avenue B,E 17 St & Broadway,Subscriber,Male,1982
1941536,21/03/2017 9:49,21/03/2017 10:03,860,E 10 St & 5 Ave,E 5 St & Avenue C,Subscriber,Female,1985
2255724,1/04/2017 14:04,1/04/2017 14:12,508,Bus Slip & State St,Front St & Maiden Ln,Subscriber,Male,1977
2112987,27/03/2017 9:50,27/03/2017 9:56,344,Cooper Square & E 7 St,E 6 St & Avenue B,Subscriber,Male,1977
2173689,29/03/2017 13:19,29/03/2017 13:41,1288,W 21 St & 6 Ave,Broadway & W 55 St,Subscriber,Female,1968
1395443,25/02/2017 12:51,25/02/2017 12:59,527,Cooper Square & E 7 St,6 Ave & Broome St,Subscriber,Male,1990
3753259,4/05/2017 9:42,4/05/2017 9:49,439,Broadway & Roebling St,Railroad Ave & Kay Ave,Subscriber,Male,1988
4667338,23/05/2017 7:21,23/05/2017 7:44,1360,E 6 St & Avenue B,Centre St & Chambers St,Subscriber,Female,1957
5370989,5/06/2017 23:28,5/06/2017 23:48,1181,Metropolitan Ave & Meeker Ave,DeKalb Ave & Skillman St,Subscriber,Female,1968
5437527,7/06/2017 13:10,7/06/2017 13:16,331,Cadman Plaza West & Montague St,Front St & Washington St,Subscriber,Female,1972
636702,28/01/2017 13:07,28/01/2017 13:14,443,11 Ave & W 59 St,W 42 St & 8 Ave,Subscriber,Male,1982
3772533,4/05/2017 16:34,4/05/2017 16:44,606,1 Ave & E 44 St,E 20 St & FDR Drive,Subscriber,Male,1978
5467422,7/06/2017 19:35,7/06/2017 19:53,1087,Murray St & West St,Johnson St & Gold St,Subscriber,Female,1990
3530256,30/04/2017 11:52,30/04/2017 12:08,936,3 St & 3 Ave,3 St & Prospect Park West,Subscriber,Male,1953
5095582,1/06/2017 8:40,1/06/2017 8:55,897,W 39 St & 9 Ave,E 48 St & 5 Ave,Subscriber,Male,1975
1807196,9/03/2017 22:27,9/03/2017 22:35,480,3 Ave & 14 St,1 Pl & Clinton St,Subscriber,Male,1991
2641028,11/04/2017 14:34,11/04/2017 14:49,875,Laight St & Hudson St,St James Pl & Oliver St,Subscriber,Female,1989
939075,8/02/2017 13:21,8/02/2017 13:27,393,5 Ave & E 103 St,E 95 St & 3 Ave,Subscriber,Female,1975
1048917,15/02/2017 14:18,15/02/2017 14:58,2384,Lexington Ave & E 24 St,Central Park North & Adam Clayton Powell Blvd,Subscriber,Male,1997
1334604,23/02/2017 22:49,23/02/2017 22:57,474,Cliff St & Fulton St,Spruce St & Nassau St,Customer,,
1534069,1/03/2017 13:00,1/03/2017 13:08,458,Columbus Ave & W 72 St,Central Park S & 6 Ave,Subscriber,Male,1951
2915789,16/04/2017 20:54,16/04/2017 21:07,771,Old Fulton St,Old Fulton St,Subscriber,Male,1971
5187745,2/06/2017 15:32,2/06/2017 15:41,540,E 11 St & 2 Ave,Bank St & Hudson St,Subscriber,Male,1982
6562958,27/06/2017 7:04,27/06/2017 7:08,244,Plaza St West & Flatbush Ave,Douglass St & 4 Ave,Subscriber,Male,1985
839927,4/02/2017 17:00,4/02/2017 17:10,566,6 Ave & Broome St,Greenwich St & Warren St,Subscriber,Male,1984
67074,4/01/2017 18:38,4/01/2017 19:14,2145,E 60 St & York Ave,Roebling St & N 4 St,Subscriber,Female,1989
1135152,18/02/2017 14:17,18/02/2017 14:38,1217,Broadway & Berry St,Vernon Blvd & 50 Ave,Subscriber,Male,1989
3117097,21/04/2017 6:11,21/04/2017 6:21,600,8 Ave & W 31 St,Greenwich St & W Houston St,Subscriber,Male,1971
6051061,18/06/2017 1:27,18/06/2017 2:04,2247,Centre St & Worth St,Cleveland Pl & Spring St,Customer,,
2329555,3/04/2017 14:23,3/04/2017 14:29,389,W 43 St & 6 Ave,Central Park S & 6 Ave,Subscriber,Female,1986
1465862,27/02/2017 17:56,27/02/2017 18:21,1471,Allen St & Stanton St,Liberty St & Broadway,Subscriber,Female,1994
6151324,20/06/2017 9:19,20/06/2017 9:46,1640,11 Ave & W 59 St,Riverside Dr & W 104 St,Customer,,
3443538,28/04/2017 17:57,28/04/2017 18:00,168,W 22 St & 8 Ave,8 Ave & W 16 St,Subscriber,Female,1965
509472,23/01/2017 14:46,23/01/2017 14:52,331,Bank St & Washington St,W 15 St & 7 Ave,Subscriber,Male,1971
1144029,18/02/2017 17:03,18/02/2017 17:45,2524,5 Ave & E 73 St,Bank St & Washington St,Customer,,
5283959,4/06/2017 10:44,4/06/2017 10:54,637,Central Park West & W 85 St,W 70 St & Amsterdam Ave,Subscriber,,
1071969,16/02/2017 9:03,16/02/2017 9:15,731,1 Ave & E 18 St,W 31 St & 7 Ave,Subscriber,Male,1985
5544208,9/06/2017 7:34,9/06/2017 8:02,1667,E 47 St & Park Ave,Maiden Ln & Pearl St,Subscriber,Male,1962
937246,8/02/2017 12:24,8/02/2017 12:41,1027,Christopher St & Greenwich St,E 40 St & 5 Ave,Subscriber,Male,1967
2996276,18/04/2017 13:45,18/04/2017 14:23,2299,5 Ave & E 93 St,5 Ave & E 88 St,Customer,Female,1993
152943,10/01/2017 6:15,10/01/2017 6:18,164,Duane St & Greenwich St,Leonard St & Church St,Subscriber,Male,1988
5847947,14/06/2017 10:47,14/06/2017 11:06,1134,E 51 St & Lexington Ave,1 Ave & E 78 St,Subscriber,,
4582328,20/05/2017 22:24,20/05/2017 22:36,675,E 6 St & Avenue B,Sullivan St & Washington Sq,Subscriber,Male,1989
4964635,29/05/2017 17:16,29/05/2017 17:47,1867,Bergen St & Smith St,Washington Pl & 6 Ave,Subscriber,Female,1970
6691982,28/06/2017 22:51,28/06/2017 23:21,1782,South End Ave & Liberty St,Perry St & Bleecker St,Subscriber,Female,1977
334046,16/01/2017 19:49,16/01/2017 19:55,340,3 Ave & E 71 St,E 59 St & Madison Ave,Subscriber,Male,1983
5779302,13/06/2017 7:54,13/06/2017 8:09,927,E 88 St & 1 Ave,Central Park West & W 68 St,Subscriber,Male,2000
6139545,20/06/2017 6:32,20/06/2017 6:36,235,Broadway & W 41 St,Pershing Square North,Subscriber,Male,1993
4247389,15/05/2017 13:52,15/05/2017 14:03,683,Stanton St & Mangin St,MacDougal St & Prince St,Subscriber,Female,1986
4873110,27/05/2017 13:30,27/05/2017 14:04,2002,Grand Army Plaza & Central Park S,E 88 St & Park Ave,Customer,,
3860709,6/05/2017 19:33,6/05/2017 19:36,151,Hancock St & Bedford Ave,Macon St & Nostrand Ave,Subscriber,Male,1981
3269678,24/04/2017 17:09,24/04/2017 17:24,945,Greenwich St & W Houston St,Pershing Square South,Subscriber,Male,1976
5252016,3/06/2017 16:15,3/06/2017 16:38,1401,W 44 St & 5 Ave,Forsyth St & Broome St,Subscriber,Male,1987
4796875,25/05/2017 18:48,25/05/2017 19:02,789,E 88 St & Park Ave,Amsterdam Ave & W 66 St,Subscriber,Male,1982
1742434,8/03/2017 15:41,8/03/2017 16:03,1265,E 27 St & 1 Ave,W 38 St & 8 Ave,Subscriber,Female,1981
5031909,31/05/2017 8:36,31/05/2017 8:46,593,Allen St & Stanton St,Bayard St & Baxter St,Subscriber,Male,1997
2490357,8/04/2017 11:02,8/04/2017 11:31,1713,Amsterdam Ave & W 79 St,W 18 St & 6 Ave,Customer,,
5036672,31/05/2017 9:36,31/05/2017 9:44,493,Broadway & W 49 St,E 48 St & 3 Ave,Subscriber,Female,1986
3337828,26/04/2017 19:02,26/04/2017 19:10,495,N 6 St & Bedford Ave,S 4 St & Wythe Ave,Subscriber,Male,1986
6746507,29/06/2017 19:21,29/06/2017 19:34,796,8 Ave & W 31 St,W 54 St & 9 Ave,Subscriber,Female,1990
2316336,3/04/2017 8:29,3/04/2017 8:49,1159,E 13 St & Avenue A,Peck Slip & Front St,Subscriber,Male,1990
1752084,8/03/2017 18:13,8/03/2017 18:20,434,W 24 St & 7 Ave,Lexington Ave & E 29 St,Subscriber,Male,1962
3789991,4/05/2017 20:07,4/05/2017 20:13,367,1 Ave & E 78 St,E 85 St & York Ave,Subscriber,Male,1971
2638759,11/04/2017 13:47,11/04/2017 13:53,388,W 20 St & 7 Ave,W 11 St & 6 Ave,Subscriber,Female,1951
2582993,10/04/2017 13:04,10/04/2017 13:08,216,Lafayette Ave & Fort Greene Pl,Duffield St & Willoughby St,Subscriber,Male,1985
1966395,21/03/2017 21:11,21/03/2017 21:40,1775,11 Ave & W 59 St,Warren St & Church St,Subscriber,Male,1973
5977133,16/06/2017 11:29,16/06/2017 11:45,975,W 21 St & 6 Ave,9 Ave & W 45 St,Subscriber,Male,1962
5492956,8/06/2017 9:39,8/06/2017 9:48,568,W 27 St & 10 Ave,Broadway & W 29 St,Subscriber,Male,1970
4113755,11/05/2017 18:56,11/05/2017 19:11,927,Centre St & Chambers St,Bond St & Schermerhorn St,Customer,,
5093443,1/06/2017 8:20,1/06/2017 8:27,435,Washington Pl & 6 Ave,W 25 St & 6 Ave,Subscriber,Male,1987
3819669,6/05/2017 0:20,6/05/2017 1:08,2838,Columbus Ave & W 72 St,Central Park West & W 72 St,Subscriber,Male,1950
6044606,17/06/2017 19:51,17/06/2017 20:00,534,Baltic St & 5 Ave,Cumberland St & Lafayette Ave,Subscriber,Female,1989
6453397,25/06/2017 10:50,25/06/2017 11:12,1309,5 Ave & E 73 St,E 24 St & Park Ave S,Subscriber,Male,1961
2511893,8/04/2017 17:51,8/04/2017 18:07,949,W 20 St & 11 Ave,Liberty St & Broadway,Subscriber,Male,1975
1097011,17/02/2017 8:06,17/02/2017 8:12,376,Myrtle Ave & Lewis Ave,Putnam Ave & Throop Ave,Subscriber,Male,1968
1118750,17/02/2017 19:14,17/02/2017 19:19,295,8 Ave & W 31 St,W 45 St & 8 Ave,Subscriber,Male,1964
1815517,10/03/2017 14:58,10/03/2017 15:08,604,Dean St & 4 Ave,3 St & Prospect Park West,Subscriber,Male,1971
2201607,30/03/2017 7:19,30/03/2017 7:30,677,W 63 St & Broadway,W 42 St & 8 Ave,Subscriber,Male,1964
36606,3/01/2017 19:16,3/01/2017 19:24,490,W 31 St & 7 Ave,Barrow St & Hudson St,Subscriber,Male,1968
5404784,6/06/2017 19:04,6/06/2017 19:18,815,St Marks Pl & 2 Ave,E 20 St & Park Ave,Subscriber,Male,1997
2835862,15/04/2017 10:54,15/04/2017 11:29,2067,W 34 St & 11 Ave,Christopher St & Greenwich St,Customer,,
1270,1/01/2017 4:42,1/01/2017 4:46,211,Leonard St & Church St,Centre St & Worth St,Subscriber,Female,1990
3316085,26/04/2017 10:26,26/04/2017 10:55,1742,Franklin St & Dupont St,McGuinness Blvd & Eagle St,Subscriber,Male,1972
2107602,26/03/2017 20:08,26/03/2017 20:12,228,W 13 St & 6 Ave,E 17 St & Broadway,Subscriber,Male,1990
4907837,28/05/2017 10:35,28/05/2017 10:39,207,W 4 St & 7 Ave S,W 13 St & Hudson St,Subscriber,Female,1992
5280824,4/06/2017 9:43,4/06/2017 9:52,569,Great Jones St,W 13 St & Hudson St,Subscriber,Male,1956
1524766,1/03/2017 8:22,1/03/2017 8:58,2138,Baltic St & 5 Ave,St Marks Pl & 2 Ave,Subscriber,Male,1988
4600735,21/05/2017 12:52,21/05/2017 13:13,1262,Christopher St & Greenwich St,W 43 St & 10 Ave,Customer,Male,1969
2697514,12/04/2017 15:58,12/04/2017 16:15,985,Lafayette Ave & St James Pl,Prospect Park West & 8 St,Customer,Female,1981
3656948,2/05/2017 17:25,2/05/2017 17:49,1471,Front St & Maiden Ln,Pershing Square North,Subscriber,Male,1958
3832488,6/05/2017 12:21,6/05/2017 12:52,1832,5 Ave & E 88 St,W 15 St & 7 Ave,Subscriber,Male,1984
1512278,28/02/2017 19:19,28/02/2017 19:22,182,Warren St & Court St,Columbia St & Kane St,Subscriber,Male,1980
3615769,1/05/2017 22:01,1/05/2017 22:27,1532,Washington St & Gansevoort St,Lexington Ave & E 29 St,Subscriber,Male,1988
4890626,27/05/2017 18:01,27/05/2017 18:24,1366,5 Ave & E 93 St,Central Park West & W 85 St,Customer,Male,1981
6588585,27/06/2017 14:15,27/06/2017 14:21,318,W 26 St & 8 Ave,W 17 St & 8 Ave,Subscriber,Male,1963
129601,7/01/2017 17:38,7/01/2017 18:14,2140,W 46 St & 11 Ave,E 11 St & 2 Ave,Subscriber,Male,1969
5192258,2/06/2017 16:31,2/06/2017 16:34,226,Norman Ave & Leonard St - 2,Greenpoint Ave & Manhattan Ave,Subscriber,Male,1981
1906211,20/03/2017 7:42,20/03/2017 7:53,622,6 Ave & W 33 St,W 52 St & 5 Ave,Subscriber,Male,1985
3256942,24/04/2017 12:01,24/04/2017 12:11,611,E 24 St & Park Ave S,Lafayette St & Jersey St,Subscriber,Male,1985
2751250,13/04/2017 15:52,13/04/2017 15:55,200,1 Ave & E 18 St,E 25 St & 1 Ave,Subscriber,Male,1989
3505892,29/04/2017 18:31,29/04/2017 18:41,600,E 40 St & 5 Ave,E 30 St & Park Ave S,Subscriber,Female,1978
5774211,13/06/2017 6:10,13/06/2017 6:18,472,W 31 St & 7 Ave,1 Ave & E 30 St,Subscriber,Male,1966
2057808,24/03/2017 21:35,24/03/2017 21:40,330,Monroe St & Classon Ave,Cambridge Pl & Gates Ave,Subscriber,Male,1990
3317031,26/04/2017 11:06,26/04/2017 11:15,577,E 16 St & 5 Ave,Pershing Square South,Subscriber,Male,1963
573378,26/01/2017 11:45,26/01/2017 11:58,759,Broadway & W 58 St,1 Ave & E 68 St,Subscriber,Female,1983
4979667,30/05/2017 7:50,30/05/2017 8:08,1083,E 19 St & 3 Ave,Broadway & W 49 St,Subscriber,Male,1945
5772621,13/06/2017 0:07,13/06/2017 0:16,527,1 Ave & E 30 St,E 11 St & 1 Ave,Subscriber,Male,1988
3847664,6/05/2017 15:58,6/05/2017 16:09,646,Madison St & Montgomery St,South St & Gouverneur Ln,Subscriber,Male,1987
3925228,8/05/2017 15:10,8/05/2017 15:17,426,E 14 St & Avenue B,Stanton St & Chrystie St,Subscriber,Male,1994
1015736,14/02/2017 13:19,14/02/2017 13:26,388,E 24 St & Park Ave S,W 13 St & 6 Ave,Subscriber,Male,1990
736788,1/02/2017 9:37,1/02/2017 9:47,570,Pershing Square South,W 31 St & 7 Ave,Subscriber,Female,1975
1053912,15/02/2017 17:04,15/02/2017 17:13,544,Greenwich Ave & 8 Ave,W Broadway & Spring St,Subscriber,Female,1984
1068892,16/02/2017 8:13,16/02/2017 8:27,824,W 53 St & 10 Ave,Pershing Square South,Subscriber,Male,1977
4274426,15/05/2017 20:14,15/05/2017 20:31,1004,W 13 St & 7 Ave,Forsyth St & Broome St,Subscriber,Male,1980
6642491,28/06/2017 9:46,28/06/2017 9:54,503,E 39 St & 2 Ave,E 33 St & 5 Ave,Subscriber,Male,1995
4045417,10/05/2017 17:20,10/05/2017 17:45,1510,Great Jones St,Adelphi St & Myrtle Ave,Subscriber,Female,1992
239250,12/01/2017 18:41,12/01/2017 18:47,312,W 43 St & 6 Ave,Broadway & W 53 St,Subscriber,Male,1971
598387,27/01/2017 7:37,27/01/2017 7:39,131,E 72 St & York Ave,1 Ave & E 68 St,Subscriber,Male,1988
